timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662375775802,2262,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-1,text,true,,613,2147,3,3,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,2260,0,1397
1662375776741,1420,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-2,text,true,,613,2147,3,3,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,1420,0,563
1662375778067,831,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-1,text,true,,613,2150,4,4,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,831,0,0
1662375778164,854,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-2,text,true,,613,2150,4,4,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,854,0,0
1662375777738,1380,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-3,text,true,,613,2147,4,4,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,1380,0,535
1662375779119,838,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-3,text,true,,613,2150,5,5,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,838,0,0
1662375778735,1363,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-4,text,true,,613,2147,5,5,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,1363,0,522
1662375780100,836,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-4,text,true,,613,2150,6,6,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,836,0,0
1662375779736,1362,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-5,text,true,,613,2147,6,6,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,1362,0,525
1662375781099,843,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-5,text,true,,613,2150,7,7,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,843,0,0
1662375780739,1377,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-6,text,true,,613,2147,7,7,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,1377,0,533
1662375782117,844,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-6,text,true,,613,2150,8,8,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,844,0,0
1662375781740,1381,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-7,text,true,,613,2147,8,8,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,1381,0,541
1662375782735,944,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-8,text,true,,613,2147,8,8,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,944,0,521
1662375783121,837,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-7,text,true,,613,2150,9,9,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,837,0,0
1662375783680,838,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-8,text,true,,613,2150,9,9,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,838,0,0
1662375783735,1362,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-9,text,true,,613,2147,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,1362,0,531
1662375785098,839,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-9,text,true,,613,2150,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,839,0,0
1662375784738,1422,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-10,text,true,,613,2147,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,1422,0,570
1662375786161,1003,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-10,text,true,,613,2150,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,1003,0,0
1662375779021,30162,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-2,text,true,,526,2347,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,30162,0,528
1662375778901,30896,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-1,text,true,,526,2347,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,30896,0,661
1662375809183,965,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-2,text,true,,7731,3270,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,965,0,0
1662375809796,906,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-1,text,true,,7731,3270,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,901,0,0
1662375810154,987,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-2,text,true,,592,1757,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,987,0,0
1662375779960,31412,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-3,text,true,,667,2347,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,31412,0,573
1662375810703,1017,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-1,text,true,,592,1757,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1017,0,0
1662375811372,561,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-3,text,true,,7731,3270,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,561,0,0
1662375811143,868,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-2,text,true,,613,2150,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,868,0,0
1662375780939,31406,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-4,text,true,,667,2347,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,31406,0,538
1662375811720,864,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-1,text,true,,613,2150,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,864,0,0
1662375811934,945,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-3,text,true,,592,1757,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,945,0,0
1662375812011,886,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-2,text,true,,3179,4624,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,886,0,0
1662375812345,909,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-4,text,true,,7731,3270,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,909,0,0
1662375781945,31383,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-5,text,true,,667,2347,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,31383,0,536
1662375812585,879,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-1,text,true,,3179,4624,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,879,0,0
1662375812880,855,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-3,text,true,,613,2150,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,855,0,0
1662375812897,942,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-2,text,true,,4432,7200,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,940,0,0
1662375813255,925,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-4,text,true,,592,1757,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,924,0,0
1662375813328,879,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-5,text,true,,7731,3270,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,874,0,0
1662375782963,31366,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-6,text,true,,667,2347,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,31366,0,527
1662375813465,948,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-1,text,true,,4432,7200,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,946,0,0
1662375813736,911,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-3,text,true,,3179,4624,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,911,0,0
1662375814180,835,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-4,text,true,,613,2150,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,835,0,0
1662375814207,917,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-5,text,true,,592,1757,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,917,0,0
1662375813841,1370,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-2,text,true,,2361,2354,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1369,0,0
1662375814329,1027,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-6,text,true,,7731,3270,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1022,0,0
1662375783960,31457,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-7,text,true,,669,2347,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,31457,0,524
1662375815017,443,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-4,text,true,,3179,4624,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,443,0,0
1662375814647,897,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-3,text,true,,4432,7200,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,895,0,0
1662375814413,1136,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-1,text,true,,2361,2354,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1136,0,0
1662375784522,31389,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-8,text,true,,667,2347,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,31389,0,531
1662375815461,517,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-4,text,true,,4432,7200,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,517,0,0
1662375815125,871,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-5,text,true,,613,2150,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,871,0,0
1662375815416,877,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-7,text,true,,7731,3270,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,872,0,0
1662375815211,1120,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-2,text,true,,2361,2354,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1120,0,0
1662375815357,1020,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-6,text,true,,592,1757,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1020,0,0
1662375815545,1127,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-3,text,true,,2361,2354,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1127,0,0
1662375815550,1140,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-1,text,true,,2361,2354,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1140,0,0
1662375815911,899,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-8,text,true,,7731,3270,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,899,0,0
1662375815997,1091,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-5,text,true,,3179,4624,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1090,0,0
1662375816691,431,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-1,text,true,,502,1786,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,431,0,0
1662375815980,1172,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-4,text,true,,2361,2354,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1172,0,0
1662375816334,848,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-2,text,true,,502,1786,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,848,0,0
1662375816378,863,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-6,text,true,,613,2150,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,863,0,0
1662375816295,1003,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-7,text,true,,592,1757,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1003,0,0
1662375785940,31367,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-9,text,true,,667,2347,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,31367,0,526
1662375817123,466,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-1,text,true,,3242,2865,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,466,0,0
1662375816811,926,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-8,text,true,,592,1757,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,926,0,0
1662375817299,450,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,200,OK,Thread Group 1-7,text,true,,613,2150,10,10,https://q7y8ibn334.execute-api.us-east-1.amazonaws.com/prodlive/getfilter,450,0,0
1662375816673,1077,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,200,OK,Thread Group 1-3,text,true,,2361,2354,10,10,https://lmwtjcb3tnhrjl6tbksnm74t44.appsync-api.us-east-1.amazonaws.com/graphql,1077,0,0
